,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Zfp605,30.617344615519844,-0.3076374881445477,0.629927776330943,-0.48836946028384887,0.6252881696170036,0.7988183536472605
Mdh2,1468.1868778677217,-0.08799346390237972,0.1800632023267553,-0.48868098959331296,0.6250675646501529,0.7988183536472605
Gm9353,16.983968432648307,0.5264752593207144,1.0771166456555952,0.48878202880271265,0.6249960224093031,0.7988183536472605
Abhd11,100.58793683527867,-0.1672079993097471,0.3422778959370881,-0.48851533007109676,0.6251848698608488,0.7988183536472605
Gm16437,3.4477411720613964,-0.7231043131146199,1.4804052243880659,-0.48845025753912696,0.6252309509868337,0.7988183536472605
Ddx1,1132.827263693715,0.09791903297141538,0.20039363773364505,0.48863344205351134,0.6251012325803629,0.7988183536472605
Niban2,70.38171268549954,0.3180973065032444,0.6517694376444366,0.4880518909461014,0.6255130862904466,0.799023409032051
Pigg,130.1265789737575,-0.16567705656065176,0.3399905230374287,-0.48729904316307304,0.6260464256980575,0.799030598485203
Gm8893,115.64500721670348,-0.15442990552489705,0.31731540256978985,-0.4866763613560548,0.6264876995971895,0.799030598485203
Bpnt1,661.521065592307,0.0875769572826822,0.17969459186056458,0.48736557052667573,0.6259992878802668,0.799030598485203
Asnsd1,15.56752555529322,0.5243852647576449,1.077632324609616,0.48660870018687413,0.6265356568771727,0.799030598485203
Rpl15,253.48585834040566,0.14520649685596554,0.2980166345385325,0.48724292548572773,0.6260861889436584,0.799030598485203
Grk5,28.069819947725072,-0.2930549685802568,0.6009205036987959,-0.4876767671870738,0.6257788104659772,0.799030598485203
Gm43329,11.698626823112935,0.6011004959455404,1.235693159236767,0.48644802429497436,0.6266495480040986,0.799030598485203
Smg5,288.8424151838473,0.14142083325477653,0.2904336127933333,0.48692997995176523,0.6263079523775341,0.799030598485203
Itga3,43.3291106488133,-0.30195935884276764,0.6205434361713356,-0.48660471006802325,0.6265384850662994,0.799030598485203
Rad52,34.43022049226843,-0.32749739580116377,0.6732979453544387,-0.4864078348386494,0.6266780366968423,0.799030598485203
Armc5,73.21269892703955,0.2210029399326987,0.4539199127034935,0.48687650342641114,0.6263458509726442,0.799030598485203
Hmox2,440.32086972364965,0.10674731378547525,0.21884215544265628,0.4877822262788236,0.6257041021255805,0.799030598485203
Atp11a,320.0260979385958,0.2018887929078193,0.41501462954338364,0.4864618703440545,0.6266397332245537,0.799030598485203
Gm13522,10.662134892252972,-0.6245310855846053,1.28128009703117,-0.4874274462170251,0.6259554473671431,0.799030598485203
Gstp2,14.078755715632811,0.4316809670565095,0.8865384602014146,0.48692864036427136,0.6263089017256698,0.799030598485203
Slc25a26,36.565453096108904,0.2789375502462097,0.5726300276444589,0.4871165268675007,0.6261757550663885,0.799030598485203
Hps1,63.669557471872174,-0.219784653000634,0.4504357533716839,-0.48793784986085537,0.6255938637475645,0.799030598485203
N4bp1,159.1155080157746,-0.14909683694806394,0.30606054870880406,-0.48714817240270825,0.6261533305070961,0.799030598485203
Pabpn1,27.6326798803303,-0.32591873456378534,0.6707424610989441,-0.48590741374834123,0.6270328117537627,0.7994007874439605
H2bc3,19.270160584205385,0.42339124060877614,0.8715219593428755,0.48580673851065287,0.6271041961971233,0.7994096442685482
Plscr3,21.691348216552633,0.4304523422163014,0.8862372774509751,0.4857077818418817,0.6271743654803413,0.7994122213500056
Zfyve16,120.61886782120447,0.18194422326023463,0.37473223898005203,0.4855312789618829,0.6272995304564166,0.7994122213500056
Kif18a,3.7881798166311325,0.9937019165060984,2.0462520430900977,0.48562048837614535,0.6272362672911297,0.7994122213500056
Adrm1,437.48028392780316,0.10243006184749583,0.2110756121515711,0.48527663050879555,0.6274801303631045,0.7995220928254332
Irf2bpl,242.3477037610189,-0.1302698229991976,0.2684713774261829,-0.48522797568994386,0.6275146395164632,0.7995220928254332
Wdsub1,15.038964114367598,-0.3942095247792916,0.8128006010926085,-0.48500151728403595,0.6276752692262382,0.7996446282625499
Card19,29.757798395381926,0.36888971161364953,0.7608720037992922,0.48482492426013574,0.6278005410561697,0.799722097991872
Lats2,47.68609735821893,-0.24448071060351562,0.5047244003818684,-0.48438456793161666,0.628112968417345,0.8000379349266511
Znhit3,52.02706245689379,0.28332783343708345,0.5850411553769237,0.48428701268809754,0.6281821916740633,0.8000439657025387
Klhl13,18.057076686630154,0.39861644836576715,0.824476908281872,0.4834780020661152,0.6287563754617841,0.8006615301721637
Kdm2a,527.2058163247823,-0.10724647530845986,0.22184858727070447,-0.4834219438936313,0.6287961702778809,0.8006615301721637
Serpind1,2088.742546561797,-0.08544096862467983,0.176848116062674,-0.4831319130049427,0.6290020758714111,0.8008415181917822
Exo5,10.394672044599737,-0.5281409406607195,1.0935535876029983,-0.48295844542778354,0.6291252418703748,0.8008431307026126
Card6,184.45214820931344,-0.1774737521521091,0.36747981809736724,-0.4829482965104923,0.6291324481563487,0.8008431307026126
Rpl10a-ps1,4.6265661200315,0.6308619643209903,1.307324727245743,0.4825594981669804,0.6294085428202028,0.8011123814740366
Psme2b,10.606537653029081,-0.4751385240133157,0.9850976017732462,-0.48232634325576706,0.6295741363462691,0.8011587583866874
Bod1l,508.85647944688833,-0.11932958924353704,0.24739007243844952,-0.48235399289608183,0.6295544977790548,0.8011587583866874
Adam10,339.5607731035535,-0.12109873190943407,0.2512853038315314,-0.4819172870953965,0.6298647051452254,0.8014463109776068
Pdia5,727.5992682464669,0.11026066625637342,0.2289586237704318,0.48157463755079016,0.6301081467862353,0.8015795524126246
Ndufa10,965.5779032191489,-0.08804214811486549,0.1827865517347612,-0.48166644252155993,0.630042918323495,0.8015795524126246
Il22ra1,63.932066061741864,-0.22223982070884246,0.46156006333530586,-0.4814970755981409,0.6301632576721206,0.8015795524126246
Zfp146,141.2974717344687,-0.1841485950224664,0.3827076841638085,-0.48117297520382724,0.630393566299462,0.8017902997243311
Gm44068,3.2339218272519012,-0.9717597258784479,2.0216992582114557,-0.4806648278330667,0.6307547326473225,0.8021438941978052
Mrpl52,277.7967062660356,-0.13772358702492168,0.2865659941035126,-0.48059989621508803,0.6308008892305165,0.8021438941978052
Peli3,7.765903518198398,0.6920677679638163,1.44090153672978,0.4803019153789712,0.6310127271145474,0.8021481999725925
Gatad2a,498.51661948594267,0.0927106448030562,0.19320850232072978,0.47984764484719605,0.631335731418811,0.8021481999725925
Rpl32,1015.0330564515905,-0.10092531153376495,0.2103504777398756,-0.47979597012644576,0.6313724786494257,0.8021481999725925
Bicra,58.839727070370344,-0.23504901126700337,0.48946130745252364,-0.4802198001928936,0.6310711090414578,0.8021481999725925
Inafm1,3.6274835577236098,0.9122583541000502,1.9002005460508704,0.48008530257291493,0.6311667385954093,0.8021481999725925
Gm8813,3.4880087771296227,0.9331946320674523,1.945060431027051,0.4797766779794586,0.631386198027758,0.8021481999725925
Gm56244,37.6076586115463,0.2651127034612736,0.5518322147705579,0.48042266537756007,0.6309268809454853,0.8021481999725925
Tcf7l1,29.382698836821817,0.31164176404623656,0.649544946253101,0.4797847567653964,0.6313804528808353,0.8021481999725925
Zfp326,130.97786774788972,-0.20259058868727564,0.4217872398326306,-0.4803146457623175,0.6310036763236045,0.8021481999725925
Gm37569,11.018128125173064,0.7067203686298497,1.473874942135731,0.47949819107839003,0.631584254783536,0.8023176597219484
Zfp574,162.1945411008649,-0.14989324979748656,0.31271825334930586,-0.47932363458827587,0.6317084108841174,0.8023932164869829
Gas2l3,20.895724584006793,-0.5156810033464615,1.0765716199766362,-0.4790029699627906,0.6319365158056989,0.8025186216691064
Krabd3,68.2530435475031,0.23110282021573617,0.4823805751229166,0.47908815597901777,0.6318759152772693,0.8025186216691064
Gm37320,4.001599077864359,0.9465527535095409,1.9764658964166173,0.4789117561935498,0.6320014071622277,0.8025188799646465
Mtrnr2l7,3.921380748393518,0.7365232501398954,1.5398174928418178,0.47831853681607506,0.6324235048110389,0.8029726743102804
Armc7,12.003533214640111,0.532941231620089,1.1145895457691717,0.47815021560453397,0.6325432934340337,0.8030425806736208
Cand1,911.9397118546665,0.08056402562444617,0.1686432609324833,0.47771861845520264,0.6328504908581968,0.8031860040497995
Endov,27.176005702044677,-0.3151564846954765,0.6596984991267413,-0.4777280607924025,0.6328437694184004,0.8031860040497995
Ca1,12.644340582389166,-0.43967944665725117,0.9201624614956008,-0.477828063038576,0.6327725856118629,0.8031860040497995
Gm37139,6.984595219690011,0.6470638674918608,1.3565977091985049,0.4769754976765767,0.6333795695145295,0.8034014637224092
Gm24208,4.63537361252577,0.8528051532260749,1.7874320516809086,0.47711192849210315,0.6332824209951802,0.8034014637224092
Atp5mk,128.31512871355199,-0.15244723886384579,0.3196914802147285,-0.4768573712425834,0.6334636891089633,0.8034014637224092
Ctbp1,195.27643658967034,-0.13239548223937345,0.2776141705998613,-0.47690462613380585,0.6334300376278511,0.8034014637224092
Slc35a5,67.11318286442133,-0.2056664767246381,0.431366037825833,-0.47677948352456373,0.6335191567062644,0.8034014637224092
Npc2,205.20619722720429,-0.17791889853377799,0.3731891823578041,-0.47675256128725074,0.6335383298078614,0.8034014637224092
Apoa4,2429.8823879495344,0.29535150231062635,0.6187000826270141,0.4773742732610562,0.6330956304878494,0.8034014637224092
Ifih1,453.72650460265675,0.1166486200484381,0.24453568554112562,0.4770208478582989,0.633347276233125,0.8034014637224092
Alas2,789.7033775096502,-0.12970499158493015,0.2721288948726984,-0.4766307217967647,0.63362510282519,0.8034122518842542
Pars2,28.607609815689216,-0.35459587455877,0.7442178636347939,-0.47646783540898574,0.6337411169546439,0.8034122518842542
Zfp148,551.2405582036345,-0.08596136987497975,0.180399776217899,-0.4765048586931162,0.6337147467161783,0.8034122518842542
Nfu1,242.81644074312499,-0.1386751884743811,0.29123391327818005,-0.47616428634093066,0.6339573406332298,0.8036042472561408
Samtor,136.96968723487268,0.16846082779900817,0.35403368963997983,0.47583276035203753,0.6341935285040469,0.803821507419412
Thg1l,12.677880103760415,-0.46957562202661784,0.9877697601630361,-0.47538975271839884,0.6345091970029824,0.8041394522442536
ENSMUSG00000105260,5.678769397527284,-0.6445453022782224,1.3570744931781713,-0.47495204244001626,0.6348211561302416,0.8044526315578936
Gm44567,5.227270714682868,0.9014879923525476,1.900681557088695,0.47429722721852025,0.635287968525047,0.8048797526063861
Mrpl4,169.7584813903864,0.136163318410772,0.2870479644743496,0.47435737320108906,0.6352450848978205,0.8048797526063861
Gm10076,61.28254419291799,-0.2169249739942928,0.4574507340916439,-0.4742040133021951,0.6353544317541562,0.8048817604760606
Clstn1,3.390300808919088,1.1607905428947836,2.4489248398468417,0.4740000689312215,0.6354998580700942,0.8049837899956697
Gm16751,10.871839321235099,0.5598456405170302,1.182717356036516,0.473355394388704,0.6359596476461165,0.8054839600508138
Afg3l1,364.0856666641115,-0.12986129432930632,0.27444839122886155,-0.4731720005639073,0.6360904719552194,0.8055674147689315
Rpl7a,1390.956150690336,-0.08181322061443988,0.17305889480395215,-0.47274785099674355,0.6363930832848537,0.8058683873871485
Gm45532,5.005820963436301,0.65943346343816,1.3952416605945002,0.4726302848190336,0.6364769721223293,0.8058923572310286
Gm38376,5.59218337224305,0.9463121137711228,2.0036128791694674,0.4723028702846957,0.6367106219116827,0.8061059266696944
Kctd17,17.842943724917596,-0.49485378544411274,1.0484098805760933,-0.4720041222543557,0.6369238462179478,0.8062935955285572
Abhd17c,296.5248893589016,-0.11540540153270355,0.24455211577358654,-0.4719051445032241,0.636994495867437,0.8063007566300808
Ankrd39,11.103361806277384,-0.4986810653654434,1.057204574018023,-0.47169779399473355,0.637142511955619,0.8064058358826168
Laptm4b,85.52502370763303,-0.1771144083147833,0.37571746986780286,-0.4714031753090998,0.6373528488793799,0.8065897626438424
Gtpbp1,173.05969858992358,0.15413766115306066,0.3271323521244613,0.4711782865621838,0.6375134232158546,0.8067106822129633
Gmcl1,71.66754256057379,-0.21010392799219377,0.4461207297703623,-0.4709575546967821,0.6376710460161723,0.806757369520715
Manbal,53.31422592884573,0.257348168413374,0.5464511746598074,0.47094448753557133,0.6376803776817774,0.806757369520715
Gnptab,95.69664981670357,-0.17130912909290105,0.3641155283738503,-0.470480151884684,0.6380120114567517,0.8070123383087746
Acvr2a,216.10059443153034,0.13858273383030523,0.2945149706444586,0.47054563483499007,0.6379652384029378,0.8070123383087746
Grik5,14.338039988016005,-0.4146653881183401,0.8825911194547498,-0.4698272835268425,0.638478419969724,0.8071169422177982
Fbxl20,167.1257114284714,0.15525575153693436,0.33021246546909694,0.47016926304214285,0.638234092285219,0.8071169422177982
Gm9042,6.825293234784945,-0.5725158893540577,1.218270360111519,-0.46994157298684525,0.6383967613557944,0.8071169422177982
Slc6a13,657.3143390225141,-0.10072962583341492,0.21436634735568266,-0.4698947716186137,0.6384301999096442,0.8071169422177982
Srp14,360.06315211436913,-0.12363005387325793,0.2629148282539737,-0.4702285325414672,0.6381917511120381,0.8071169422177982
Kat8,127.31684504579879,-0.14227917262295128,0.30283892080467534,-0.469817988536283,0.6384850613352789,0.8071169422177982
Slc50a1,22.76485592807238,0.4636404282510618,0.9876848130129023,0.4694214410736365,0.638768425548274,0.8073928769589289
Gm43533,5.964640004106367,0.790084906308483,1.6844295476493263,0.4690519157723581,0.6390325277946751,0.8076444111471821
Rpl36a-ps2,4.8321615083844724,-0.6006101126893459,1.285576726920581,-0.4671911836238848,0.6403631008000277,0.809243621118992
Gm9493,27.52484135518053,0.26733945138772525,0.5728176844052814,0.4667094935542817,0.6407077366073638,0.8095322144095936
Dedd2,80.21839172084063,-0.2114044730139263,0.4529873276725531,-0.46668959615299066,0.6407219743098338,0.8095322144095936
Tmod3,242.29935021784453,0.11041911371544716,0.2367256902529018,0.4664433065861284,0.6408982192024775,0.8096724345647591
Phf2,189.3679996388123,0.11379103626669443,0.2441089654925778,0.4661485334513626,0.64110918557056,0.8097740334135988
Mfn1,686.4037042695219,0.09526504744921024,0.2043445280610936,0.4661981818310717,0.6410736506602144,0.8097740334135988
Gm24494,45.441749236791736,0.22819163744558002,0.4897666493068736,0.46591910202240366,0.6412734075566624,0.8098990017456942
Pptc7,172.05150975557322,0.13760586860057963,0.29542009622172577,0.4657972506288143,0.6413606332506714,0.8099267117373605
Adamts15,5.28258392540681,0.9213826686713946,1.97930181992381,0.46550892814662387,0.6415670447670271,0.8101049116925942
Bola3,827.9433414117564,-0.09210904619921179,0.19797526883742225,-0.46525531567709066,0.6417486301144647,0.8102517306330195
Cenpu,3.745614958186807,1.0160540499928596,2.1854600085606513,0.46491541643996265,0.6419920299870367,0.8103213993204187
H2az1,196.87361066093246,-0.14479444239356512,0.3114306499861223,-0.4649331798267682,0.641979308775961,0.8103213993204187
Tmem39b,10.80917155563971,0.4159853576943747,0.8947756993309506,0.4649046213541772,0.6419997609157178,0.8103213993204187
Dync2i2,54.497469367205454,0.2717074077142625,0.5851535058619965,0.46433526415262116,0.6424075625228327,0.8107536338411254
Lypla2,151.5392649054868,0.2004488272625909,0.43190804459869653,0.4641007033078907,0.6425755978935757,0.8108007391647375
Gm44434,9.280462626279942,0.6304065659328747,1.3581828112727117,0.46415442803472085,0.6425371088042662,0.8108007391647375
Mthfs,8.605993264274716,0.657699080210943,1.4178737378183275,0.4638629397445079,0.6427459463067343,0.8109332055203241
Tgfbr3,94.16853942252965,0.23565408746556957,0.5086240314698446,0.46331685662701744,0.6431372648960894,0.8113444080029373
Gm56257,4.400097067175279,0.8101567402754538,1.7496928968477876,0.46302796435592575,0.6433443227326541,0.8115023820650431
Pitpnb,584.9581159145578,0.0840501471836789,0.18154962931682642,0.46295961881035325,0.6433933121063811,0.8115023820650431
Chd3,725.1904467189606,-0.1353560290046447,0.29258504326349827,-0.4626211493755161,0.6436359463080319,0.811643377708624
Cyp26a1,36.524720588547375,0.46738297193384526,1.0101013833278676,0.46270897124604565,0.6435729869295405,0.811643377708624
Hpf1,28.414860815214553,0.2701445004448513,0.5844195931424311,0.4622440856102738,0.6439062918677667,0.8119017640930495
Znf41-ps,7.683710068663663,0.5563607386731876,1.2043939622741624,0.4619424840213043,0.6441225668030917,0.8120849431336896
Zfp560,24.13024751976735,-0.3334581634848913,0.7220026035787728,-0.4618517465616175,0.6441876394605621,0.8120849431336896
Camta2,117.33830032146813,-0.21956712813275836,0.4754926503243637,-0.46176765925399205,0.6442479453749616,0.8120849431336896
Gm6210,4.292160455579485,-0.7445995561789579,1.6128290528322093,-0.46167295589783897,0.6443158677334058,0.8120880478614886
ENSMUSG00000112527,6.7623002448933125,-0.6455364108197472,1.3989027639714553,-0.4614591002644694,0.6444692584276357,0.8121988642882211
Socs5,17.87318554447377,-0.362602147174918,0.7863518111768006,-0.46111949132828,0.6447128783959775,0.8122583496882804
Rpsa-ps2,26.006365092485733,0.2733584075474768,0.5927608073167491,0.46116140637720066,0.6446828083863929,0.8122583496882804
Reps1,142.08170711401965,0.1397676205468559,0.30306947206070584,0.46117353752759355,0.644674105563131,0.8122583496882804
Kras,361.6169137967575,0.1047880574177891,0.22746609243511237,0.46067550682386316,0.6450314301804543,0.8124166987508309
Acp1,210.8380713309371,0.1082641506845122,0.23501428981001876,0.46067050123646075,0.6450350219809514,0.8124166987508309
Gm44421,10.560802970318267,0.7482908400952177,1.6242564268837387,0.4606974783722244,0.6450156644128033,0.8124166987508309
Gm43637,23.987546648176476,0.41032961305056387,0.8928672760194761,0.4595639509601798,0.6458292394164062,0.8125979874794397
Acvr2b,35.626960703121256,0.3477952822476418,0.7555527531140485,0.46031899270327076,0.6452872705344352,0.8125979874794397
Urb2,149.42674719089013,0.15554293840100966,0.3385114385664593,0.45949093791249307,0.6458816581517263,0.8125979874794397
Tnfsf12,13.958208171948952,-0.4514004497462462,0.9826406341563722,-0.4593749068129955,0.6459649647365979,0.8125979874794397
Taf9b,3.7474293532708547,-1.11686639775835,2.4311911205887053,-0.45939062063039465,0.6459536824628409,0.8125979874794397
Mrm1,6.9374382093781914,-0.6799644428097532,1.479997986450549,-0.459436059396607,0.6459210586015907,0.8125979874794397
Xlr3a,25.39354209234687,-0.48215507388727685,1.0478962651021706,-0.4601171794808014,0.6454321136117607,0.8125979874794397
Sirt1,139.56036771891547,-0.155412298450799,0.3378205239279043,-0.460043980288084,0.64548465262325,0.8125979874794397
Mrps18a,216.14031041836338,0.11943601984637829,0.2597095084056133,0.45988312318486074,0.6456001146640999,0.8125979874794397
Aimp2,53.263546658897596,0.22842315715856523,0.4964259886171754,0.46013537243457325,0.6454190558214261,0.8125979874794397
1110038F14Rik,34.79611389348496,0.25301282583323137,0.55033818350304,0.4597406347906691,0.6457023989155954,0.8125979874794397
Gm18665,3.8702815654426432,-0.92296077627312,2.0077522521669495,-0.4596985386404007,0.6457326186114387,0.8125979874794397
Gm29055,3.397506753769175,1.1143792643705384,2.4278565741722646,0.458997156679433,0.6462362078975656,0.8128567773676568
4833411C07Rik,81.31107514656863,0.20117623373753193,0.4384008780697443,0.45888647537226696,0.6463156914264914,0.8128743377774789
Gm9905,3.3450234901266858,-0.9308574351181392,2.0293406380928705,-0.45869945027708037,0.6464500088675553,0.8129608525099737
Gm39590,9.939146513786367,-0.4871556621686713,1.0629663846938433,-0.45829827658094985,0.6467381621384358,0.8131583702735822
Kif13a,215.3246235442907,0.13159081761927538,0.28709604333235805,0.4583512057215594,0.6467001413941715,0.8131583702735822
Cep43,148.678600684313,-0.1345531013739427,0.29376539617560576,-0.4580291046039682,0.6469315315011237,0.8133190697003386
Gm12807,7.65897192903887,0.7213580155858548,1.5769555435242726,0.4574371284898251,0.6473568826749798,0.8135240565706847
Gm8055,4.316290792050513,0.5772384372321605,1.2617753360323352,0.457481154329179,0.6473252449279538,0.8135240565706847
Fxr1,655.6246009227787,0.08394179857907351,0.1834281593821528,0.4576276557635288,0.6472199709938573,0.8135240565706847
Zzz3,347.2528792553012,0.12035665660260682,0.26308231055155823,0.4574866943743814,0.6473212637985979,0.8135240565706847
Bax,17.79386926589286,0.3572718704699663,0.781702561376572,0.45704323885137765,0.6476399670828107,0.8137973697588726
Dcdc2a,11.621571509739567,-0.5298573927979691,1.1610808499036382,-0.4563484040253903,0.6481394619147884,0.8141120271874069
Ilkap,180.91248854356084,-0.13478746580765857,0.2952594746125867,-0.4565051332713869,0.6480267803626356,0.8141120271874069
Parp3,133.49349390839882,0.16227313281932848,0.35566416148658075,0.4562538214170085,0.6482074666208613,0.8141120271874069
Bnip1,76.12421098434626,0.2054154070352145,0.44997172484392545,0.45650736633832645,0.6480251749422912,0.8141120271874069
E430021H15Rik,16.367179402346565,0.48572689772176053,1.064633761159171,0.45623848824116014,0.6482184914200553,0.8141120271874069
Tpd52l1,91.57013667684194,-0.16290494319634433,0.35737497830854037,-0.45583757421231663,0.6485067823983823,0.8143916532477306
Unc119,9.957415075769957,-0.5854703180281895,1.2848381799299582,-0.45567630786011193,0.6486227613602444,0.8144548560157077
Stx8,149.94481919847982,0.15086028297385998,0.3312067745304304,0.455486706718915,0.648759128935632,0.81454364472983
Tbc1d14,169.68540438168887,-0.1304603445448382,0.2864835117629745,-0.4553851764173294,0.6488321578164313,0.8145528991975963
Rps17,2433.4052176449995,-0.08554450765941549,0.188369107748787,-0.4541323610955329,0.649733562568218,0.8154685392328871
ENSMUSG00000109473,7.570071531566655,0.5535648048409155,1.2190441388046513,0.45409742536781333,0.6497587062967184,0.8154685392328871
Vamp4,149.43856619602252,0.1554406257746406,0.3421734590009008,0.45427435029153274,0.6496313750772479,0.8154685392328871
Ndufa7,284.72728464684417,-0.10717088728509443,0.23625298049670218,-0.4536276624310795,0.6500968399405229,0.815810377938714
Frmd8,96.99294575081586,0.24745317754677176,0.545709455442952,0.45345224474059037,0.6502231234348306,0.8158863223761008
Tbcb,98.57928733225572,0.1647540590162092,0.3635987846940541,0.45312048871351307,0.650461982625793,0.8159704096367113
Nhlrc3,118.45861821240915,-0.15856461053497808,0.3499664975130329,-0.4530851143231877,0.6504874537568172,0.8159704096367113
Gm45457,7.6309951666877165,-0.6735655152065625,1.4863622669838208,-0.45316376106168627,0.6504308251697689,0.8159704096367113
Rpl14-ps1,11.720724547731246,-0.3939655303142468,0.8706611663626674,-0.4524900679332049,0.6509159747388819,0.8161650401408367
Pdha1,1220.4887379719175,0.09914241751306335,0.21914144449035017,0.45241290502412956,0.6509715518453635,0.8161650401408367
Ywhaq,98.88937423225988,0.18346212510893342,0.4054302907987438,0.4525121316108181,0.6509000835827843,0.8161650401408367
Gm12844,10.730612739712063,-0.3929160240470492,0.8684064920654465,-0.45245634116866723,0.6509402664301553,0.8161650401408367
Riox1,34.01898425482855,-0.29101067159193417,0.6431830776284749,-0.4524538684458862,0.6509420474225258,0.8161650401408367
Csnk2b,509.5171740443373,-0.08894061210118377,0.19688474957098762,-0.4517394683691124,0.6514566814741295,0.816690742761525
Gm3365,5.053947106567516,-0.7321499487265979,1.6210733824765362,-0.45164516094150053,0.6515246303519587,0.816693398418349
Dbnl,338.25331108164886,-0.11148459997023154,0.24726067421425407,-0.4508788157458024,0.6520768923965858,0.8173030841656944
Psmd7,886.8599388589073,0.09275051631362614,0.20575441892756233,0.45078262132625097,0.6521462278123629,0.8173074151166959
Crkl,264.5403438409443,-0.12320067169974971,0.2734181214357308,-0.4505943902065359,0.652281910522936,0.8173123302643718
Gm25636,25.289678295808358,0.29176837726485916,0.647392320203896,0.45068248133213384,0.6522184103300126,0.8173123302643718
Bcl7c,21.369085003559697,-0.32520464284581535,0.7224014436306423,-0.45017164031594836,0.6525866834324056,0.817488596141403
Ahsa1,430.12589731211114,-0.11658891816027832,0.25901450243704,-0.45012505888012266,0.6526202689170124,0.817488596141403
Fbxo47,8.380264055630828,0.7278962909413765,1.61701996088862,0.4501467567174416,0.6526046245632107,0.817488596141403
Zfp971,16.48853557021034,0.37852566390977715,0.8411701134433958,0.4499989453503676,0.6527112010352774,0.8175199555823979
Cyp2j6,485.97904677709244,0.12159449903652668,0.2703286876804667,0.4498024241520883,0.6528529097488313,0.8176148998933981
Agps,226.15731503383648,0.1427873923216638,0.31757568817879517,0.44961688704985026,0.652986709479286,0.8176999210457275
Gm43668,8.295688115751163,0.49222743861889245,1.095341993774256,0.4493824224914524,0.6531558091173061,0.8177473278947482
Gga2,84.6019332109586,-0.15961279902049552,0.35518320470431536,-0.4493816061865052,0.6531563978807884,0.8177473278947482
Ppm1d,50.98218003470825,0.22436976420638302,0.49939644440734327,0.4492818615732295,0.6532283407409842,0.8177548733837184
Thap12,318.62062746115305,0.11902224328798637,0.26528218648702734,0.4486627800536721,0.6536749381428308,0.8182313876097225
Dtnbp1,191.15743160966554,0.11119031210208949,0.24794755344280686,0.4484428684945155,0.6538336093670717,0.8183474331928865
Bik,14.883706696344586,-0.4782700264197123,1.0672073234626538,-0.4481509973787666,0.654044225224835,0.8185284634459096
Scaper,206.65558155638723,0.12426532705022537,0.2778915957742113,0.44717195100492263,0.6547509117835136,0.8193302210597407
Gm37296,8.7604270900706,0.6104383811137322,1.3673146785464028,0.44645054331069667,0.6552718299288884,0.8198993769135441
Sema4b,69.07854094707332,-0.2187321437747587,0.49010881189652844,-0.4462930240498049,0.6553855946543499,0.8199590245342744
Il17rc,115.18903217144972,0.15038648750844671,0.337380036337747,0.44574803281453396,0.6557792639453975,0.8200337590569546
B230217O12Rik,3.69900324168501,-1.093974497379161,2.453482239764494,-0.44588645462710574,0.6556792671864069,0.8200337590569546
Lmo2,4.1622665894544575,-0.7288066135708685,1.6352563582072113,-0.44568339998377055,0.655825957208496,0.8200337590569546
Ccdc18,5.933371708389651,-0.7589017361739031,1.7028666091132363,-0.4456612937927647,0.6558419278867567,0.8200337590569546
Rpp40,20.519694270970014,-0.3889764951585295,0.8721749599147268,-0.4459844790735107,0.6556084574630081,0.8200337590569546
Snx6,144.68014586697217,-0.12738675776397612,0.28578065241622846,-0.44575011179707935,0.6557777620301237,0.8200337590569546
Ehbp1,167.28017071684746,-0.14507133584989546,0.3256573332018663,-0.4454723448833551,0.6559784409632945,0.8201217916548051
Mrps10,189.01763940207354,-0.11211948191051609,0.25184107620042495,-0.4451993439755119,0.65617570078631,0.8202678312261563
Nsun4,82.66984953268229,0.1593965808673875,0.3580918221768778,0.44512767674614556,0.6562274887086572,0.8202678312261563
Gm10110,6.840608293118888,0.5173279519395182,1.162461851201309,0.4450278961024848,0.6562995945993206,0.8202753143863764
Gm12940,5.687258615428978,0.8609045411989196,1.9359304914611664,0.44469806379729143,0.6565379687420192,0.8204905852939952
Kdm7a,324.87153229112926,0.12154053372029998,0.27339016876717104,0.4445680481795536,0.6566319423474205,0.8205253703426771
Smyd3,36.19695928865229,-0.2746030695375713,0.6180867994647744,-0.44427913648270906,0.6568407834261829,0.8206210230800831
Higd2a,183.90110721352073,0.14545426452568408,0.3273786786718545,0.4442997482785953,0.6568258832115046,0.8206210230800831
Pold4,20.710538963714228,-0.3657106849925617,0.8242044407401758,-0.44371355808776725,0.6572496918277164,0.820708180042447
Gm9755,8.024407602134126,0.4739340601243969,1.06741647112264,0.4440010745065078,0.6570418070540918,0.820708180042447
Coro1c,108.90758156345161,-0.15222690923034146,0.3431116223446714,-0.44366584900298867,0.6572841897882422,0.820708180042447
H2-Q2,5.062219495688199,-0.7961585627471349,1.7947622490174104,-0.4436011305581075,0.6573309882135289,0.820708180042447
Traf3ip2os1,5.32792066806876,0.712681784280195,1.606361577024625,0.4436621209530275,0.6572868855345251,0.820708180042447
Timm29,277.14907997723947,0.11885412973507394,0.2679657941421833,0.44354216968457416,0.6573736244625017,0.820708180042447
Cuedc2,78.22506370314329,-0.23687579526636718,0.5339120692524238,-0.443660686670817,0.657287922662623,0.820708180042447
Fkrp,75.08017660859184,0.19871452617194196,0.44839329052306987,0.4431701597054073,0.657642660940935,0.8209614461293259
